trade_date,return,positions,stops,cum_return,equity
2024-03-07,-0.02453762600584031,30,7,0.4348894297982695,43488.94297982695
2024-03-08,-0.02350141189199445,30,13,0.42466891418110575,42466.89141811057
2024-03-11,-0.009599210951283505,30,7,0.42059242768942884,42059.24276894288
2024-03-12,0.01920361778674512,30,1,0.4286693239147759,42866.93239147759
2024-03-13,0.020837569762986445,30,1,0.43760175085710223,43760.17508571022
2024-03-14,0.007868924266861121,30,2,0.44104520589364254,44104.520589364256
2024-03-15,-0.019024637762032878,30,3,0.4326544806148348,43265.44806148348
2024-03-18,-0.028032889356885436,30,4,0.4205259254299984,42052.59254299984
2024-03-19,-0.026750508007802744,30,8,0.40927664329429453,40927.664329429455
2024-03-20,-0.028175959568395026,30,11,0.39774488114054607,39774.488114054606
2024-03-21,-0.040747461180049495,30,13,0.38153778703670826,38153.778703670825
2024-03-22,-0.035894899014178534,30,14,0.3678425267009325,36784.25267009325
2024-03-25,0.015103439108218646,30,7,0.3733982139043733,37339.821390437326
2024-03-26,0.0037923731383071183,30,4,0.3748142792606761,37481.42792606761
2024-03-27,0.0267339645332459,30,2,0.38483455090898516,38483.45509089852
2024-03-28,0.023409651874714024,30,1,0.3938433937751264,39384.33937751264
2024-03-29,0.014043590361663923,30,1,0.3993743690639518,39937.43690639518
2024-04-01,0.0038725377043335265,30,2,0.4009209613662964,40092.09613662964
2024-04-02,0.019093473973565693,30,3,0.4085759353076007,40857.593530760074
2024-04-03,0.014454966432845011,30,3,0.4144818867377404,41448.18867377404
2024-04-08,0.02243036043151877,30,4,0.42377886484960386,42377.886484960385
2024-04-09,0.021108029835167633,30,1,0.43272400177236275,43272.400177236275
2024-04-10,0.0435524869877028,30,0,0.45157020822882027,45157.02082288203
2024-04-11,0.02337720334260483,30,4,0.4621266568100478,46212.66568100478
2024-04-12,0.03812997271773444,30,3,0.47974753362635275,47974.753362635274
2024-04-15,-0.009743049694108311,30,3,0.4750733295656053,47507.33295656053
2024-04-16,-0.0171037350371406,30,5,0.466947801213503,46694.7801213503
2024-04-17,-0.028747251503748572,30,10,0.45352433533289604,45352.43353328961
2024-04-18,-0.024657064505883838,30,5,0.44234175654160474,44234.17565416047
2024-04-19,-0.026011310621169372,30,5,0.4308358677114874,43083.58677114874
2024-04-22,-0.029126771046623076,30,9,0.4182870100339817,41828.70100339817
2024-04-23,-0.0018199272337381573,30,1,0.417525758112902,41752.5758112902
2024-04-24,0.01401924329395318,30,3,0.423379153297379,42337.9153297379
2024-04-25,0.0010598775635293396,30,9,0.42382788336282495,42382.788336282494
2024-04-26,0.015120522684664314,30,5,0.43023638248760576,43023.63824876057
2024-04-29,0.026053430763619857,30,2,0.4414455162907368,44144.55162907368
2024-04-30,0.03994374432019107,30,0,0.45907850312474874,45907.850312474875
2024-05-06,0.018757424575402113,30,0,0.4676896335212997,46768.96335212997
2024-05-07,0.010155470509868663,30,1,0.47243924180229663,47243.92418022966
2024-05-08,0.02360330222227466,30,0,0.4835903680082185,48359.03680082185
2024-05-09,0.004681870324764277,30,1,0.4858544754015379,48585.44754015379
2024-05-10,0.005238513715604306,30,2,0.48839963073471665,48839.96307347166
2024-05-13,-0.004845646026452873,30,2,0.4860330190047259,48603.30190047259
2024-05-14,-0.016231512549674212,30,5,0.4781439679571946,47814.39679571946
2024-05-15,0.0038664479822782725,30,0,0.47999268673734125,47999.26867373412
2024-05-16,-9.002985049638331e-05,30,2,0.47994947306751495,47994.94730675149
2024-05-17,-0.02040985925303066,30,5,0.47015377187364077,47015.37718736408
2024-05-20,-0.009615634372379925,30,5,0.46563294510450853,46563.294510450854
2024-05-21,-0.010525736002936806,30,3,0.4607318156500685,46073.181565006846
2024-05-22,-0.006234193964098826,30,8,0.4578595241458745,45785.95241458745
2024-05-23,-0.0077816818279337506,30,2,0.4542966070070822,45429.66070070822
2024-05-24,-0.006881236224473882,30,0,0.45117048473828947,45117.048473828945
2024-05-27,-0.023463000196618518,30,9,0.4405846715661665,44058.46715661665
2024-05-28,-0.015232626445026431,30,7,0.4338734098467944,43387.34098467944
2024-05-29,-0.030912268487432632,30,10,0.4204613985120524,42046.13985120524
2024-05-30,-0.010129870649883561,30,5,0.4162021789318561,41620.21789318561
2024-05-31,-0.023087702460294224,30,9,0.4065930268613513,40659.30268613513
2024-06-03,-0.010513423319448163,30,8,0.40231834225122215,40231.83422512221
2024-06-04,-0.013734512744904441,30,9,0.3967926958520639,39679.26958520639
2024-06-05,0.004820758474254668,30,6,0.39870553760311506,39870.55376031151
2024-06-06,-0.004782650249433895,30,9,0.39679866846424683,39679.86684642468
2024-06-07,-0.021187407551112314,30,12,0.3883915333597562,38839.15333597562
2024-06-11,0.005090064370911041,30,5,0.3903684712656742,39036.84712656742
2024-06-12,-0.022355160934893963,30,5,0.3816417212666215,38164.172126662146
2024-06-13,-0.018889423010398223,30,7,0.3744327293551998,37443.27293551998
2024-06-14,-0.011381997981838829,30,7,0.3701709367853445,37017.09367853445
2024-06-17,-0.03630113565887673,30,8,0.3567333113921263,35673.33113921263
2024-06-18,-0.044020451726214146,30,14,0.34102974987885665,34102.97498788567
2024-06-19,-0.020092755430456563,30,6,0.334177522520031,33417.752252003105
2024-06-20,-0.011178256243724831,30,3,0.330442000542409,33044.2000542409
2024-06-21,-0.01143305877305586,30,7,0.3266640377291215,32666.403772912152
2024-06-24,0.010942927288213007,30,7,0.3302386985416654,33023.869854166536
2024-06-25,0.02093425754793053,30,2,0.33715200050923,33715.200050923
2024-06-26,-0.007606177266220596,30,8,0.3345875626276959,33458.75626276959
2024-06-27,0.010238939136288316,30,3,0.3380133843171999,33801.33843171999
2024-06-28,-0.002618776091070496,30,4,0.3371282029478882,33712.82029478882
2024-07-01,-0.012872672592777504,30,7,0.3327884619695486,33278.84619695486
2024-07-02,-0.001955259457250506,30,6,0.3321377741820188,33213.77741820188
2024-07-03,-0.007155365693258242,30,7,0.3297612069472016,32976.120694720164
2024-07-04,-0.002856692934811463,30,6,0.32881918043714065,32881.91804371407
2024-07-05,0.006091867288888419,30,7,0.3308223032464047,33082.23032464047
2024-07-08,-0.0002882527881322224,30,9,0.3307269427951176,33072.69427951176
2024-07-09,-0.0209461931137371,30,13,0.32379947238341517,32379.947238341516
2024-07-10,-0.007938754651548622,30,7,0.32122890781586233,32122.890781586233
2024-07-11,-0.014027987711981334,30,12,0.31672271264428825,31672.271264428826
